CC22_320a,numchildren,CC22_300d_3,CC22_300d_1,CC22_300d_4,CC22_300d_6,CC22_300d_5,CC22_300d_2,CC22_309f,hispanic,CC22_300b_7,CC22_302,pew_religimp,faminc_new,CC22_327a,transgender,urbancity,employ,CC22_360,CC22_300b_8,gender4,CC22_303,CC22_300b_2,ideo5,gunown,sexuality,CC22_300b_6,CC22_309e,marstat,CC22_300b_4,CC22_320b,CC22_304,CC22_320c,industry,educ,race,CC22_300b_1,CC22_333,religpew,CC22_300b_3,presvote20post,presvote16post,CC22_300b_5,CC22_306,investor
1,1.9654191281810467,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,97.0,2.0,2.0,3,6.0,3.0,1.0,2,3.0,2.0,3,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,13.0,3,1,1.0,5.0,11,2.0,2.0,2.0,1.0,4.0,2.0
0,1.9860200811842539,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,9.0,2.0,2.0,4,7.0,1.0,1.0,2,3.0,2.0,4,8.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,7.0,3,1,2.0,3.0,11,2.0,2.0,2.0,1.0,1.0,1.0
0,1.9748723303054265,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,6.0,2.0,2.0,2,9.0,2.0,1.0,1,4.0,2.0,3,3.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,16.0,4,1,2.0,5.0,2,2.0,2.0,2.0,2.0,2.0,1.0
1,1.8014602602838787,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,6.0,1.0,2.0,2,5.0,1.0,1.0,1,2.0,2.0,3,2.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,8.0,3,1,2.0,4.0,1,2.0,2.0,2.0,1.0,1.0,1.0
1,1.9399581117577847,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,9.0,2.0,2.0,2,6.0,1.0,1.0,1,3.0,2.0,4,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,16.0,4,1,2.0,3.0,4,2.0,2.0,2.0,1.0,4.0,2.0
0,2.1440437611896894,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,8.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,2.0,5,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,16.0,3,1,2.0,4.0,10,2.0,2.0,2.0,1.0,4.0,2.0
1,2.1743023510726824,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,2,1.0,3.0,2.0,1,3.0,2.0,4,8.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,10.0,2,1,2.0,4.0,1,2.0,2.0,2.0,2.0,2.0,1.0
0,2.066279401614939,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,8.0,2.0,1.0,1,1.0,1.0,2.0,2,4.0,2.0,4,3.0,6.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,6.0,4,1,1.0,4.0,11,1.0,2.0,2.0,1.0,4.0,1.0
1,1.900405403981515,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,3,2.0,3.0,2.0,4,3.0,2.0,3,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,12.0,2,1,2.0,4.0,11,2.0,2.0,2.0,1.0,3.0,2.0
0,2.1491769227889366,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,1.0,2.0,3,3.0,3.0,2.0,2,4.0,1.0,4,8.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,12.0,4,1,2.0,4.0,4,2.0,6.0,7.0,2.0,1.0,2.0
0,2.149403221536134,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,1,2.0,3.0,2.0,2,5.0,2.0,4,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,9.0,3,7,2.0,3.0,5,2.0,2.0,2.0,1.0,4.0,2.0
1,1.8430173796973275,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,4.0,4.0,2.0,2.0,3,2.0,3.0,2.0,2,3.0,2.0,5,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,7.0,3,1,2.0,2.0,1,2.0,2.0,2.0,1.0,1.0,2.0
0,2.1144491101288474,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,3,5.0,3.0,2.0,1,2.0,2.0,4,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,17.0,3,1,2.0,1.0,9,2.0,2.0,2.0,1.0,4.0,1.0
1,2.037873314993447,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,2,6.0,3.0,1.0,2,5.0,2.0,5,1.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,1.0,14.0,6,1,2.0,3.0,2,2.0,2.0,2.0,1.0,4.0,2.0
1,2.193049419387804,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,97.0,2.0,2.0,5,1.0,1.0,1.0,1,4.0,2.0,5,1.0,1.0,2.0,4.0,6.0,2.0,3.0,2.0,2.0,16.0,3,6,2.0,4.0,2,2.0,3.0,2.0,1.0,1.0,2.0
1,1.7433678520989142,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2,2.0,3.0,2.0,1,3.0,2.0,5,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,16.0,2,1,2.0,2.0,11,2.0,2.0,2.0,1.0,1.0,2.0
0,2.002974396400202,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,4,5.0,1.0,2.0,1,3.0,1.0,3,1.0,3.0,2.0,5.0,5.0,1.0,4.0,1.0,3.0,6.0,4,1,2.0,5.0,9,2.0,2.0,2.0,2.0,1.0,1.0
1,2.101144117984079,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,2,5.0,1.0,2.0,1,4.0,2.0,4,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,17.0,2,7,2.0,4.0,4,2.0,2.0,2.0,1.0,3.0,1.0
0,2.0155596347810834,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,97.0,2.0,2.0,2,5.0,3.0,2.0,2,5.0,2.0,6,2.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,8.0,3,1,2.0,3.0,1,1.0,2.0,7.0,1.0,2.0,1.0
1,2.0750630318640235,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,8.0,2.0,2.0,2,5.0,3.0,2.0,1,3.0,2.0,4,2.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,17.0,2,1,2.0,3.0,1,1.0,2.0,2.0,1.0,4.0,2.0
0,2.0906656779199455,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,8.0,2.0,2.0,4,8.0,3.0,2.0,1,5.0,2.0,5,1.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,2.0,8.0,2,1,2.0,3.0,10,2.0,2.0,2.0,1.0,2.0,1.0
1,2.1016617822226147,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,7.0,2.0,2.0,3,4.0,3.0,2.0,2,4.0,2.0,4,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,6.0,5,3,2.0,4.0,11,2.0,2.0,2.0,1.0,1.0,1.0
1,2.0131373952958236,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,2.0,4,5.0,3.0,2.0,2,4.0,1.0,4,8.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,17.0,2,1,2.0,4.0,11,1.0,2.0,2.0,1.0,2.0,1.0
0,1.9527067405463223,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,8.0,2.0,2.0,3,2.0,1.0,2.0,1,2.0,2.0,4,3.0,1.0,2.0,4.0,5.0,2.0,3.0,1.0,2.0,16.0,3,1,2.0,3.0,2,2.0,2.0,2.0,2.0,4.0,1.0
0,2.0748546610175795,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,3.0,97.0,2.0,2.0,1,6.0,3.0,2.0,1,5.0,2.0,4,3.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,13.0,4,1,1.0,3.0,1,1.0,2.0,2.0,1.0,3.0,2.0
1,1.7554480946143878,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,7.0,2.0,2.0,3,7.0,3.0,2.0,2,3.0,2.0,5,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,15.0,2,7,2.0,3.0,11,2.0,2.0,2.0,1.0,1.0,1.0
0,1.6256146611321187,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,6.0,2.0,2.0,4,5.0,1.0,2.0,1,3.0,2.0,4,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,3,1,2.0,3.0,11,2.0,2.0,7.0,1.0,2.0,2.0
0,1.996492004779515,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,8.0,2.0,2.0,2,1.0,2.0,2.0,2,3.0,2.0,4,1.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,12.0,3,1,2.0,2.0,11,2.0,2.0,7.0,1.0,4.0,1.0
0,2.1299487346053043,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,8.0,2.0,2.0,3,5.0,3.0,2.0,1,4.0,2.0,3,1.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,6.0,5,1,2.0,3.0,10,2.0,2.0,2.0,1.0,1.0,2.0
0,2.0444481534001837,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,1,2.0,3.0,2.0,2,3.0,2.0,5,1.0,4.0,2.0,3.0,5.0,2.0,4.0,1.0,2.0,13.0,4,1,1.0,4.0,11,2.0,2.0,2.0,1.0,4.0,1.0
1,1.7261501296922048,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,11.0,2.0,2.0,4,5.0,1.0,2.0,1,5.0,1.0,4,3.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,10.0,2,3,2.0,4.0,11,2.0,2.0,4.0,1.0,4.0,1.0
1,2.1945245044029025,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,6.0,2.0,2.0,2,5.0,3.0,2.0,1,5.0,2.0,5,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,8.0,3,1,2.0,3.0,12,2.0,2.0,2.0,1.0,1.0,1.0
0,2.0166480526678026,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,8.0,2.0,2.0,4,5.0,1.0,1.0,1,4.0,2.0,4,8.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,7.0,3,1,2.0,4.0,11,2.0,2.0,2.0,1.0,4.0,2.0
1,2.1551761876204503,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,2,7.0,3.0,2.0,1,2.0,2.0,3,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,17.0,2,1,2.0,4.0,1,2.0,2.0,2.0,1.0,4.0,2.0
0,2.1382557234394115,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,9.0,2.0,2.0,1,1.0,3.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,2.0,13.0,2,1,2.0,4.0,10,2.0,2.0,2.0,2.0,3.0,1.0
1,1.843842866597993,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,8.0,1.0,2.0,2,1.0,1.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,7.0,6,1,1.0,1.0,11,2.0,1.0,1.0,2.0,1.0,2.0
0,2.1804140532183434,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,11.0,1.0,2.0,2,1.0,3.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,7.0,6,1,2.0,1.0,5,1.0,1.0,1.0,2.0,1.0,2.0
0,1.9347798017649867,1.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,7.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,16.0,3,1,1.0,1.0,10,1.0,1.0,1.0,1.0,1.0,1.0
0,2.261350415182472,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,12.0,1.0,2.0,1,5.0,1.0,2.0,2,3.0,2.0,1,3.0,3.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,15.0,3,1,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
1,1.9751241043306804,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2,1.0,2.0,2.0,1,4.0,1.0,2,3.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,4.0,6.0,6,1,2.0,1.0,2,1.0,1.0,7.0,2.0,1.0,2.0
0,2.166570977319184,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,9.0,1.0,2.0,3,1.0,2.0,2.0,1,2.0,2.0,2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,14.0,6,1,2.0,2.0,9,2.0,1.0,7.0,2.0,1.0,1.0
0,2.3171957265552385,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,1.0,2.0,1,2.0,2.0,2.0,2,3.0,1.0,2,2.0,1.0,1.0,3.0,6.0,1.0,2.0,2.0,4.0,15.0,6,1,2.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0
1,1.8833521147452135,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,12.0,1.0,2.0,2,1.0,2.0,2.0,1,1.0,2.0,1,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,12.0,6,1,2.0,1.0,9,2.0,1.0,7.0,2.0,1.0,1.0
1,2.1332193616777824,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,1.0,3,3.0,5.0,1.0,2.0,5.0,2.0,4.0,1.0,4.0,1.0,5,1,2.0,2.0,2,1.0,1.0,1.0,2.0,1.0,2.0
0,0.9028926250049992,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,12.0,1.0,2.0,1,1.0,1.0,2.0,1,2.0,2.0,1,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,13.0,6,1,2.0,1.0,10,2.0,1.0,1.0,2.0,1.0,1.0
1,0.9363851919051648,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,6.0,4.0,5.0,1.0,2.0,3,1.0,1.0,2.0,2,2.0,2.0,1,3.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,4.0,8.0,5,1,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,1.0
0,0.6133367681081869,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,7.0,1.0,2.0,2,5.0,2.0,2.0,1,3.0,1.0,1,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,5.0,6,1,1.0,1.0,11,1.0,1.0,1.0,2.0,1.0,2.0
1,0.6707551514301563,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,8.0,1.0,2.0,4,1.0,2.0,2.0,1,1.0,2.0,2,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,5,1,1.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0
1,7.933451540700103,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,11.0,1.0,2.0,1,1.0,2.0,2.0,2,2.0,2.0,1,3.0,1.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,14.0,5,1,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,2.0
0,5.268393816327746,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,9.0,1.0,2.0,2,1.0,3.0,2.0,2,1.0,2.0,6,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,8.0,5,1,2.0,2.0,9,2.0,1.0,1.0,2.0,1.0,1.0
1,5.009250686612321,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,10.0,1.0,2.0,1,5.0,2.0,2.0,2,2.0,1.0,2,8.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,6.0,6,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,1.0
1,4.960393184649938,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,8.0,1.0,2.0,1,5.0,2.0,2.0,1,3.0,2.0,2,3.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,14.0,6,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,1.0
0,4.891164054785613,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,10.0,1.0,2.0,4,1.0,1.0,2.0,2,1.0,2.0,2,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,7.0,3,1,1.0,1.0,9,2.0,1.0,1.0,2.0,1.0,2.0
0,5.168554728109006,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,14.0,1.0,2.0,1,1.0,2.0,1.0,2,2.0,1.0,2,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,9.0,6,1,2.0,1.0,10,2.0,1.0,1.0,2.0,1.0,1.0
0,5.082525764342034,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,11.0,1.0,2.0,4,2.0,2.0,2.0,2,2.0,1.0,2,2.0,4.0,1.0,4.0,5.0,2.0,4.0,1.0,4.0,17.0,6,1,1.0,1.0,10,1.0,1.0,1.0,2.0,1.0,1.0
1,5.22513082658063,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,10.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,1.0,1,3.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,2,1,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,1.0
1,4.89116952520401,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,12.0,1.0,2.0,2,1.0,2.0,2.0,1,2.0,1.0,2,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,17.0,3,1,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,1.0
0,4.805190305560396,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,1.0,2.0,1,2.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,8.0,5,1,1.0,1.0,10,2.0,1.0,1.0,2.0,4.0,2.0
1,5.179989474988722,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,12.0,1.0,2.0,1,5.0,3.0,2.0,1,2.0,2.0,1,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,4.0,10.0,3,1,2.0,1.0,12,2.0,1.0,1.0,2.0,1.0,1.0
0,5.086614772794909,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,1.0,2.0,1,7.0,2.0,2.0,1,4.0,1.0,1,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,5.0,6,1,2.0,1.0,10,2.0,1.0,2.0,2.0,1.0,1.0
0,4.927613333712811,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,8.0,1.0,2.0,1,1.0,2.0,2.0,1,2.0,2.0,1,3.0,6.0,2.0,3.0,5.0,1.0,2.0,1.0,4.0,12.0,5,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,2.0
0,5.197363165117246,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,9.0,1.0,2.0,3,1.0,2.0,2.0,1,3.0,2.0,1,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,7.0,5,1,2.0,1.0,9,1.0,1.0,3.0,2.0,1.0,2.0
1,4.919990992029576,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,11.0,1.0,2.0,2,1.0,2.0,2.0,2,2.0,1.0,1,3.0,4.0,2.0,2.0,6.0,2.0,3.0,2.0,4.0,8.0,5,1,2.0,1.0,9,1.0,1.0,1.0,2.0,1.0,1.0
1,4.793951341187863,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,10.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,9.0,3,1,2.0,1.0,10,1.0,1.0,2.0,2.0,1.0,1.0
0,5.196798828728869,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,9.0,1.0,2.0,4,1.0,2.0,2.0,2,4.0,2.0,1,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,6.0,6,1,2.0,3.0,10,2.0,1.0,1.0,2.0,1.0,1.0
1,4.6110136108086275,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,4,1.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,16.0,5,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,1.0
0,4.937594937148596,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,6.0,1.0,2.0,2,1.0,2.0,2.0,1,2.0,2.0,1,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,7.0,6,1,2.0,1.0,12,1.0,1.0,1.0,2.0,1.0,1.0
0,8.122340470305948,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,11.0,1.0,2.0,4,5.0,3.0,2.0,2,3.0,2.0,1,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,8.0,2,1,1.0,1.0,5,2.0,1.0,1.0,2.0,1.0,1.0
0,3.2281165046929083,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,7.0,5,1,2.0,1.0,7,1.0,1.0,1.0,2.0,1.0,2.0
0,3.308811699775511,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,9.0,1.0,2.0,3,1.0,2.0,2.0,2,3.0,1.0,1,3.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,3.0,16.0,6,1,2.0,1.0,2,2.0,1.0,1.0,2.0,1.0,2.0
1,3.1443887207576147,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,16.0,1.0,2.0,1,1.0,2.0,2.0,1,3.0,2.0,3,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,7.0,4,1,2.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0
1,2.8991045813708034,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,7.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,2.0,2,3.0,2.0,2.0,2.0,6.0,1.0,3.0,2.0,4.0,10.0,6,1,2.0,1.0,5,2.0,1.0,1.0,2.0,1.0,1.0
0,2.7431005897120126,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,14.0,1.0,2.0,1,2.0,2.0,2.0,1,3.0,2.0,2,3.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,4.0,6.0,5,4,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,2.0
1,3.015981997474078,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,7.0,1.0,2.0,2,1.0,2.0,2.0,2,1.0,2.0,2,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,6.0,6,1,2.0,1.0,9,1.0,1.0,1.0,2.0,1.0,1.0
0,3.0854700054048148,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,97.0,1.0,2.0,2,8.0,2.0,2.0,1,3.0,1.0,2,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,7.0,3,1,2.0,1.0,9,2.0,1.0,4.0,2.0,1.0,1.0
0,3.077580058524428,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,7.0,1.0,2.0,4,2.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,8.0,5,1,2.0,1.0,11,1.0,1.0,7.0,2.0,1.0,1.0
0,2.9709456480812713,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,10.0,1.0,2.0,2,1.0,1.0,2.0,2,3.0,1.0,3,3.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,15.0,3,1,1.0,1.0,11,1.0,6.0,1.0,2.0,1.0,2.0
1,3.117664064579545,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,3,5.0,2.0,2.0,2,3.0,2.0,2,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,10.0,3,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,1.0
0,3.1031440407645245,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1,1.0,1.0,2.0,2,3.0,2.0,2,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,8.0,3,1,2.0,1.0,10,2.0,1.0,7.0,2.0,1.0,1.0
0,3.3200969340678457,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,12.0,1.0,2.0,4,5.0,2.0,2.0,2,4.0,2.0,3,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,7.0,6,4,2.0,1.0,12,2.0,1.0,1.0,2.0,1.0,2.0
